id,nama,namaKab,namaPartai,noUrut,originalFilename,stringJenisKelamin,dapil_id
280072,AJENG FITRIANI,KOTA TASIKMALAYA,Partai Persatuan pembangunan,4,ajeng.JPG,Perempuan,31
285473,"DEDI HASAN, S.E.",GARUT,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,photo_3205071403770003_pasphoto_dhb_3x4.jpg,Laki-Laki,31
298014,H. CEP MIMIT,KOTA BANDUNG,PARTAI BERKARYA,4,FOTO.JPG,Laki-Laki,31
32129,Ir. RADJAB SAHDA NASUTION,JAKARTA SELATAN,Partai Solidaritas Indonesia,5,foto.jpg,Laki-Laki,31
57710,"H.BABAY TAMIMI, S.Pd.I",GARUT,PARTAI AMANAT NASIONAL,5,4x6.jpg,Laki-Laki,31
74536,VELLY KRISTIANTI,KOTA TANGERANG SELATAN,PARTAI BERKARYA,5,10. PAS FOTO.jpg,Perempuan,31
106901,Ir. IRMA SUSANA HANDAYANI,INDRAMAYU,Partai Keadilan Sejahtera,5,IRMA S HANDAYANI_PHOTO_JABAR-11.jpg,Perempuan,31
123425,"Dr. H. SYAIFUL ROHIM, M.Si",KOTA TANGERANG SELATAN,Partai Persatuan pembangunan,5,Syaiful rohim - foto.jpg,Laki-Laki,31
136335,H. IMRAN SERVIA,KOTA TASIKMALAYA,Partai NasDem,5,imran_servia.jpg,Laki-Laki,31
143368,"SITI ANNISAA MAHFUZHOH, S.H",JAKARTA PUSAT,Partai Kebangkitan Bangsa,5,E-FOTO_SITI ANNISAA MAHFUZHOH_JABAR XI.jpeg,Perempuan,31
146885,"H. DEDE SUDRAJAT, IR, MP",KOTA TASIKMALAYA,PARTAI DEMOKRAT,5,"H. DEDE SUDRAJAT, IR, MP.JPG",Laki-Laki,31
157390,MULAN JAMEELA,JAKARTA SELATAN,PARTAI GERAKAN INDONESIA RAYA,5,FOTO RADEN WULANSARI_20180713_0002.jpg,Perempuan,31
173932,"RURI PRIMASARI, S.Pd.i",BOGOR,Persatuan Indonesia,5,RURI.jpg,Perempuan,31
229270,R ARNINGSIH,SUMEDANG,Partai Bulan Bintang,5,nunung.jpg,Perempuan,31
231308,FAKHRI PRAWIRA,KOTA DEPOK,Partai Golongan Karya,5,fakhri_3276080325210076_pasfoto 4x6 (2).jpg,Laki-Laki,31
302316,"H. EDY KUSCAHYANTO, S.Si",JAKARTA PUSAT,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,photo_3171072401590001_ok.jpg,Laki-Laki,31
302839,"RAMBE MARODJAHAN B, S.H",KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,5,13_6.PNG,Laki-Laki,31
39168,"USEP SAEFUL KAMAL, S.HI",KOTA DEPOK,Partai Kebangkitan Bangsa,6,E-FOTO_USEP SAEFUL_JABAR XI.jpg,Laki-Laki,31
77345,Ir. DADUN NAJMU ZAMAN,KOTA TASIKMALAYA,PARTAI BERKARYA,6,14. FOTO DADUN.JPG,Laki-Laki,31
105419,"Dr,Hj. DWI RATNA KARTIKAWATI, SH,M,Kn",KOTA TASIKMALAYA,Partai NasDem,6,13. Pas Foto.jpg,Perempuan,31
148349,"ARIROH REZEKI MATANARI, S.Sos., M.I.Kom",JAKARTA BARAT,PARTAI AMANAT NASIONAL,6,2-2.jpg,Perempuan,31
187753,ERVIN LUTHFI,GARUT,PARTAI GERAKAN INDONESIA RAYA,6,LUTFI.jpeg,Laki-Laki,31
191536,RENI MIRAWATI,KOTA BANDUNG,Partai Solidaritas Indonesia,6,FOTO - RENI.JPG,Perempuan,31
212260,"H. PAJAR MACHMUD, S.E.,M.M",KARAWANG,Persatuan Indonesia,6,PAJAR FIX.jpg,Laki-Laki,31
235626,TINI KARTINI,JAKARTA SELATAN,Partai Golongan Karya,6,TINI KARTINI_3174070260380022_PASFOTO 4X6.jpg,Perempuan,31
252392,MUCHAMMAD HARIYANTO,JAKARTA SELATAN,Partai Keadilan Sejahtera,6,WhatsApp Image 2018-08-01 at 20.12.16.jpeg,Laki-Laki,31
256899,Drs. H. AAY SAHAL TASTARI,KOTA BANDUNG,Partai Persatuan pembangunan,6,aay-foto-min.jpg,Laki-Laki,31
259189,GALIH WIRIA MUKTI,JAKARTA TIMUR,PARTAI DEMOKRAT,6,Galih Wiria Mukti.jpg,Laki-Laki,31
292434,ACEP SOFYAN,KOTA TASIKMALAYA,Partai Bulan Bintang,6,FOTO.jpg,Laki-Laki,31
296271,"ELLSYE LYDIA, S.H.",JAKARTA SELATAN,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,photo_3174095601740002_ellsye_lydia.jpg,Perempuan,31
53588,IWA GUNAWAN,KOTA BANDUNG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7,photo_1050171702650006_4x6.jpg,Laki-Laki,31
90401,"ADY GUNAWAN, S.Pd",GARUT,Partai NasDem,7,ady_gunawan.jpg,Laki-Laki,31
93487,"Ir. TUNDRA MELIALA, MM",JAKARTA TIMUR,PARTAI GERAKAN INDONESIA RAYA,7,foto.jpg,Laki-Laki,31
94699,IRFAN HAMZAH MARKI,KOTA BANDUNG,Partai Kebangkitan Bangsa,7,E-PAS FOTO_IRFAN HAMZAH MAKRI_JABAR XI.jpg,Laki-Laki,31
106277,RADEN ARIES SOFWAN ZARKASIH,KOTA BANDUNG,Partai Solidaritas Indonesia,7,1. FOTO_RADEN ARIES SOFWAN ZARKASIH_JABAR 11.jpg,Laki-Laki,31
145818,"HJ. YULIDAR ANGGRIA, ST",KOTA BOGOR,Partai Keadilan Sejahtera,7,FOTO_YULIDAR.jpeg,Perempuan,31
147071,"HENI SUSILAWATI, SE",JAKARTA PUSAT,Partai Bulan Bintang,7,SKCK HENY.jpg,Perempuan,31
173880,FATMA MUHAMAD,JAKARTA SELATAN,Persatuan Indonesia,7,FATMA_001.jpg,Perempuan,31
208592,DONNY KESUMA,KOTA BEKASI,PARTAI BERKARYA,7,foto.JPG,Laki-Laki,31
214222,"P. ADITYA WICAKSANA, SH",GARUT,PARTAI AMANAT NASIONAL,7,silon.jpeg,Laki-Laki,31
234429,MUHAMAD SURYAWIJAYA,KOTA BANDUNG,Partai Golongan Karya,7,MUHAMADSURYAWIJAYA_3273240323400003_PASFOTO4X6.jpg,Laki-Laki,31
249456,"YESSI FITRIANTI, S.IP., M.SI.",JAKARTA TIMUR,Partai Persatuan pembangunan,7,Foto Yessi.jpg,Perempuan,31
259186,"MULYENI,, SE",KOTA BEKASI,PARTAI DEMOKRAT,7,"MULYENI,, SE.jpg",Perempuan,31
75816,"MONALISA, S.Si, M.Si",JAKARTA SELATAN,PARTAI BERKARYA,8,Monalisa_4x6.jpg,Perempuan,31
116938,"FAIRUZ EL FOUZ, Spd",BOGOR,Partai NasDem,8,fairuz.jpeg,Perempuan,31
136656,"RADEN DIMAS TRI SUHARTO ARYANTO, BA (Hons), MA",KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,8,FOTO - RADEN DIMAS.jpg,Laki-Laki,31
139422,H.  ASEP ACHLAN,GARUT,PARTAI DEMOKRAT,8,H. Asep Achlan.jpg,Laki-Laki,31
162151,"AGUSSALIM, S.Ag",GARUT,Partai Persatuan pembangunan,8,agussalim-foto.jpg,Laki-Laki,31
183627,"HJ. AISYAH TIAR ARSYAD, S.E., M.B.A.",JAKARTA SELATAN,PARTAI GERAKAN INDONESIA RAYA,8,AISYAH.jpeg,Perempuan,31
206475,"H. ANANG LUKMAN, S.Ag., M.Pd.I",KOTA TASIKMALAYA,Partai Bulan Bintang,8,FOTO ANANG.jpg,Laki-Laki,31
208921,"Ir. UNTUNG RIYADI, S.E",JAKARTA SELATAN,Persatuan Indonesia,8,FTO.jpg,Laki-Laki,31
223207,"RINI RAHAYU, S.PD.I",JAKARTA BARAT,Partai Kebangkitan Bangsa,8,E-FOTO_RINI RAHAYU_JABAR XI.jpg,Perempuan,31
235985,"RENDY RONALDY BIMANTARA, S.Adm",JAKARTA SELATAN,Partai Golongan Karya,8,IMG_20180706_0004.jpg,Laki-Laki,31
256071,"GARI PRIMANANDA, S.Si, MM",JAKARTA SELATAN,Partai Keadilan Sejahtera,8,Photo_Gari Primananda_Jabar-11.jpg,Laki-Laki,31
285541,"YUDI KURNIA, S.H.,M.H.",GARUT,PARTAI DEMOKRASI INDONESIA PERJUANGAN,8,YUDI KURNIA.jpg,Laki-Laki,31
295554,JAMES MUHAMMAD AL FATIH MARTIN,JAKARTA SELATAN,PARTAI AMANAT NASIONAL,8,SILON.jpeg,Laki-Laki,31
146366,"NENI SUSYANI, SE",JAKARTA SELATAN,PARTAI AMANAT NASIONAL,9,NENI.jpeg,Perempuan,31
147698,"DR, Drs. CECEP SUHARDIMAN, SH, MH",KOTA CIREBON,PARTAI DEMOKRAT,9,"DR, Drs. CECEP SUHARDIMAN, SH, MH.jpeg",Laki-Laki,31
158172,"R. ANGGA WIRA ATMAJA, S.Sos",KOTA TANGERANG SELATAN,Persatuan Indonesia,9,ANGGA.jpeg,Laki-Laki,31
158212,IRVAN RIVANI FAZA,GARUT,PARTAI GERAKAN INDONESIA RAYA,9,FOTO MERAH.jpeg,Laki-Laki,31
190895,MUFIDAH SUCI AMALIA,KOTA SUKABUMI,Partai Solidaritas Indonesia,9,FOTO - MUFIDAH SUCI.jpg,Perempuan,31
191211,"Dr. SUDIYONO, M.Si.",KOTA BEKASI,Partai NasDem,9,sudiyono.jpg,Laki-Laki,31
235440,"PATRIANI PARAMITA MULIA, S.H., LL.M",JAKARTA SELATAN,Partai Golongan Karya,9,PATRIANI PARAMITA MULIA_317401 025991 0013_pasfoto 4x6 (2).jpg,Perempuan,31
247221,SARJONO,GARUT,Partai Persatuan pembangunan,9,Sarjono_Foto.jpg,Laki-Laki,31
281783,"Drs. H. JAJANG SUHERMAN, MBA, MM",KOTA BANDUNG,PARTAI BERKARYA,9,FOTO JUGA.JPG,Laki-Laki,31
285624,"R. HJ. LINA HERLIANA, S.IP.,M.Si",KOTA TASIKMALAYA,PARTAI DEMOKRASI INDONESIA PERJUANGAN,9,FOTO.jpg,Perempuan,31
294736,LUKMAN HAKIM,BANDUNG,Partai Kebangkitan Bangsa,9,E-FOTO_LUKMAN HAKIM_JABAR XI.jpeg,Laki-Laki,31
296244,"ARIF RAHMAN, A. MA.",GARUT,Partai Keadilan Sejahtera,9,photo arif rahman_jabar-11.jpeg,Laki-Laki,31
13877,"AGUS WELIANTO SANTOSO, S.H.",SUMEDANG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,10,photo_321106170890008_a1ddb101-7d59-4d9b-a7a4-b322ceedf00444.jpg,Laki-Laki,31
25495,"SATIA CHANDRA WIGUNA, S.Kom.I",JAKARTA SELATAN,Partai Solidaritas Indonesia,10,ok bgt.jpg,Laki-Laki,31
77235,RUDI ENDANG KURNIAWAN,KOTA TANGERANG,PARTAI BERKARYA,10,FOTO.JPG,Laki-Laki,31
102806,DENI RUSDIANA,BANDUNG,PARTAI AMANAT NASIONAL,10,mr.jpg,Laki-Laki,31
112886,"U. AZIZ MUSLIM, S.Ag",KOTA TASIKMALAYA,PARTAI GERAKAN INDONESIA RAYA,10,IMG_20180713_0001.jpg,Laki-Laki,31
117415,"ABDULLAH MANSUR, S.Ag., M.Pd",JAKARTA TIMUR,Partai Persatuan pembangunan,10,Abdullah Mansur-foto.jpg,Laki-Laki,31
150793,Ir. NUKI SUTARNO,JAKARTA PUSAT,PARTAI DEMOKRAT,10,IR. NUKI SUTARNO.JPG,Laki-Laki,31
182001,"HERRY K NURJAMAN, SE",KOTA TASIKMALAYA,Partai NasDem,10,herry_nurjaman.jpg,Laki-Laki,31
220889,"EDIYANTO BUDI SAPTOMO, S.T.",JAKARTA PUSAT,Persatuan Indonesia,10,EDI DIX.jpg,Laki-Laki,31
233827,"H. IMAN ALIRAHMAN, S.H., M.Si",GARUT,Partai Golongan Karya,10,foto iman.jpg,Laki-Laki,31
255801,"AI RAHMAYANTI, M.AG",JAKARTA SELATAN,Partai Kebangkitan Bangsa,10,FOTO_AI RAHMAYANTI_JABAR XI.jpg,Perempuan,31
9854,Drs. FADHOLI,KOTA SALATIGA,Partai NasDem,1,FOTO.jpeg,Laki-Laki,32
20704,JULIARI P. BATUBARA,JAKARTA SELATAN,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,FOTO.jpg,Laki-Laki,32
38072,ALAMUDIN DIMYATI ROIS,KENDAL,Partai Kebangkitan Bangsa,1,E-FOTO_ALAMUDIN DIMYATI ROIS_JATENG I.jpg,Laki-Laki,32
61301,"DINI SHANTI PURWONO, SH",JAKARTA BARAT,Partai Solidaritas Indonesia,1,FOTO - DINI.jpg,Perempuan,32
79252,"SYAFRIL NASUTION, SE",JAKARTA SELATAN,Persatuan Indonesia,1,PHOTO_001.jpg,Laki-Laki,32
107292,DRS. H. AKHMAD MUQOWAM,JAKARTA TIMUR,Partai Persatuan pembangunan,1,DRS. H. AKHMAD MUQOWAM.jpg,Laki-Laki,32
115306,"KH. BUKHORI, LC. MA",JAKARTA SELATAN,Partai Keadilan Sejahtera,1,bukhori MA.jpeg,Laki-Laki,32
136551,A.S.SUKAWIJAYA ALIAS YOYOK SUKAWI,KOTA SEMARANG,PARTAI DEMOKRAT,1,A.S.SUKAWIJAYA ALIAS YOYOK SUKAWI.jpg,Laki-Laki,32
155379,"Drs. H.A. MUJIB ROHMAT, M.H.",JAKARTA SELATAN,Partai Golongan Karya,1,DRS. H.A. MUJIB ROHMAT_317408026048002_PASFOTO 4X6.jpg,Laki-Laki,32
161260,YAYUK BASUKI,KOTA TANGERANG SELATAN,PARTAI AMANAT NASIONAL,1,WhatsApp Image 2018-07-13 at 10.49.54 PM (1).jpeg,Perempuan,32
168866,"DR. Drs. H. HONO SEJATI, SH., M.Hum",KOTA SEMARANG,Partai Hati Nurani Rakyat,1,Hono Sejati.PNG,Laki-Laki,32
176463,RAHAYU SENJAYAWATI,KOTA SEMARANG,Partai Gerakan Perubahan Indonesia,1,FOTO.png,Perempuan,32
197956,"Ir. HM. SLAMET WARSITO, MT",PATI,PARTAI BERKARYA,1,slamet jateng 1.jpg,Laki-Laki,32
209035,SUGIONO,BOGOR,PARTAI GERAKAN INDONESIA RAYA,1,PHOTO SUGIONO.jpg,Laki-Laki,32
219213,"H. NS AJI MARTONO, SH.I., CSA",JAKARTA SELATAN,Partai Bulan Bintang,1,FOTO AJI.jpeg,Laki-Laki,32
246723,NAZLIA INTANI,JAKARTA TIMUR,Partai Keadilan dan Persatuan Indonesia,1,FOTO.jpg,Perempuan,32
18464,TUTI N. ROOSDIONO,JAKARTA SELATAN,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,FOTO.jpg,Perempuan,32
44965,"DESSY HANDAYANI, M.Th",JAKARTA BARAT,Partai Solidaritas Indonesia,2,FOTO - DESY.jpg,Perempuan,32
88691,"DR.IR. DONNY YOESGIANTORO, MM, MPA",JAKARTA SELATAN,Partai NasDem,2,donny_yusgiantoro.jpg,Laki-Laki,32
122048,WAHYU TRISNAWAN,KOTA SALATIGA,Persatuan Indonesia,2,PHOTO_001.jpg,Laki-Laki,32
130560,JAMAL MIRDAD,JAKARTA SELATAN,PARTAI GERAKAN INDONESIA RAYA,2,PHOTO JAMAL MIRDAD.jpg,Laki-Laki,32
143129,MACHMUD YUNUS,KOTA TANGERANG,Partai Persatuan pembangunan,2,MACHMUD YUNUS.jpg,Laki-Laki,32
149185,JUANDA SETIA KIAI DEMAK,KOTA SEMARANG,PARTAI BERKARYA,2,Screenshot_2.jpg,Laki-Laki,32
150644,"MONALISA CAMELLA FRANSISCA DANIEL, S.H, M.H",KOTA SEMARANG,PARTAI DEMOKRAT,2,"MONALISA CAMELLA FRANSISCA DANIEL, S.H, M.H.JPG",Perempuan,32
178551,SUWITO SUPRAYOGI,KOTA DEPOK,Partai Bulan Bintang,2,SUWITO SUPRAYOGI.jpg,Laki-Laki,32
182142,"H. SRI PRAPTONO, S.Sos., MM",KOTA SEMARANG,Partai Keadilan Sejahtera,2,sri jateng 1.jpeg,Laki-Laki,32
220675,"RONALD ARISETYAWAN, S.E.",JAKARTA SELATAN,Partai Keadilan dan Persatuan Indonesia,2,foto.jpg,Laki-Laki,32
222662,ARIF MUSTAFA ALBUNY,KOTA DEPOK,PARTAI AMANAT NASIONAL,2,WhatsApp Image 2018-07-30 at 7.18.45 PM.jpeg,Laki-Laki,32
225059,SAIFUL MUJAB,KOTA SEMARANG,Partai Gerakan Perubahan Indonesia,2,foto.png,Laki-Laki,32
231721,Z. ARIFIN JUNAIDI,JAKARTA TIMUR,Partai Kebangkitan Bangsa,2,E-FOTO_ARIFIN JUNAIDI_JATENG I.jpg,Laki-Laki,32
236098,ADI INNA MUNARDI,JAKARTA BARAT,Partai Hati Nurani Rakyat,2,Adi Inna Munardi.PNG,Laki-Laki,32
244079,"AMINULLAH, S.H.I",KOTA SEMARANG,Partai Golongan Karya,2,FOTO 4x6 - Aminullah.jpg,Laki-Laki,32
30783,MOCHAMAD HERVIANO,JAKARTA SELATAN,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,FOTO.jpg,Laki-Laki,32
66749,"HENRY TOGI SAMUEL SIAHAAN, SE",KOTA MALANG,Partai Solidaritas Indonesia,3,foto.jpeg,Laki-Laki,32
104144,Drs. H. AHSIN MAKRUF,SEMARANG,PARTAI AMANAT NASIONAL,3,AHKSIN.jpg,Laki-Laki,32
105256,CUT RATU MEYRISKA,JAKARTA TIMUR,Partai NasDem,3,Foto Cut Meyriska.jpg,Perempuan,32
118584,KURNIA HAYATI,JAKARTA TIMUR,Partai Kebangkitan Bangsa,3,E-FOTO_KURNIA HAYATI_JATENG I.jpg,Perempuan,32
146303,"RETNO BEKTI LESTARI, SH",KOTA SALATIGA,PARTAI BERKARYA,3,Capture27.JPG,Perempuan,32
176950,"Ir. H. MUHAMMAD BAGHOWI, MM",KOTA TANGERANG SELATAN,PARTAI DEMOKRAT,3,"Ir H. MUHAMMAD BAGHOWI, MM.jpg",Laki-Laki,32
187642,WIWIN SUPRAPTI,SEMARANG,Persatuan Indonesia,3,foto.jpg,Perempuan,32
193648,Ir. LISTYANA NOOR ROCHAINY,KENDAL,Partai Keadilan Sejahtera,3,LYSTIANA.jpeg,Perempuan,32
197873,DEWI KURNIATI,TANGERANG,PARTAI GERAKAN INDONESIA RAYA,3,FOTO DEWI.jpg,Perempuan,32
203213,ARIEF RAKHMAT,KOTA DEPOK,Partai Keadilan dan Persatuan Indonesia,3,FOTO.jpg,Laki-Laki,32
225219,"SUMIYATI, S.ST., M.Kes",KOTA SEMARANG,Partai Gerakan Perubahan Indonesia,3,foto.png,Perempuan,32
258215,FEBRIANA IRVINITA PUTRI,KENDAL,Partai Persatuan pembangunan,3,FEBRIANA IRVINITA PUTRI.jpg,Perempuan,32
274385,Hj. ENI MAWARTI,SEMARANG,Partai Bulan Bintang,3,ADE YARI CHAIRUNNISA.jpg,Perempuan,32
274424,"Dr. DIAH SULISTYANI RATNA SEDIATI, S.H., C.N., M.Hum",JAKARTA BARAT,Partai Golongan Karya,3,PASS FOTOOO.jpg,Perempuan,32
302734,SITI RAHMAH,JAKARTA BARAT,Partai Hati Nurani Rakyat,3,13_4.PNG,Perempuan,32
14875,Ir. BUDI CAHYONO,KOTA SEMARANG,Partai Bulan Bintang,4,BUDI CAHYONO.jpeg,Laki-Laki,32
29285,"DIDIK SETIAWAN, S.Kom.I",KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,4,E-FOTO_DIDIK SETIAWAN_JATENG I.jpg,Laki-Laki,32
30431,"NOVIE MUNQIDZUL MUBARAK, A.Md",KOTA SEMARANG,Partai Solidaritas Indonesia,4,FOTO.JPG,Laki-Laki,32
32139,HANJAYA SETIAWAN,TANGERANG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,FOTO.jpeg,Laki-Laki,32
91904,"DR. MUSLIH NASHOHA, MM",KOTA BEKASI,Partai Persatuan pembangunan,4,"DR. MUSLIH NASHOHA, MM.jpg",Laki-Laki,32
95469,SIGIT IBNUGROHO SARASPRONO,KOTA SEMARANG,PARTAI GERAKAN INDONESIA RAYA,4,PASS PHOTO_20180714_0001.jpg,Laki-Laki,32
115149,ZULFAHMI RIZAL,KOTA BEKASI,Persatuan Indonesia,4,PHOTO_001.jpg,Laki-Laki,32
138261,"Drs. KASMUN SAPARAUS, M.Si",KOTA SALATIGA,PARTAI DEMOKRAT,4,"Drs KASMUN SAPARAUS, M.Si.JPG",Laki-Laki,32
146028,"RIVER CHANDRA KUSUMA WINTIO, S.T",KOTA SEMARANG,PARTAI BERKARYA,4,Screenshot_2.png,Laki-Laki,32
163565,AROFI PUJI ASTUTI,KOTA DEPOK,PARTAI AMANAT NASIONAL,4,WhatsApp Image 2018-07-27 at 22.24.57.jpeg,Perempuan,32
185374,KARTIKA AYUNINGTYAS,JAKARTA SELATAN,Partai NasDem,4,Scan Foto.jpg,Perempuan,32
206747,"WISNU WIJAYA ADI PUTRA, SE",KARANGANYAR,Partai Keadilan Sejahtera,4,WISNU -.jpg,Laki-Laki,32
242512,"MUHAMMAD ABDUL IDRIS, M.IKom",KOTA MALANG,Partai Golongan Karya,4,Idris Jas Golkar.jpg,Laki-Laki,32
22861,"Ir. RUDI NUR RAHMAT, MT",KOTA SEMARANG,Partai Kebangkitan Bangsa,5,E-FOTO_RUDI NUR RAHMAT_JATENG I.jpg,Laki-Laki,32
25688,BANTENG PRINGGODANI,JAKARTA SELATAN,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,FOTO.jpg,Laki-Laki,32
76054,"ARIE PRAMANA, SH",KOTA SEMARANG,Partai Solidaritas Indonesia,5,Foto.jpg,Laki-Laki,32
107277,"H. SAKDULLAH, S.Sos., M.H.",KENDAL,PARTAI AMANAT NASIONAL,5,sakdullah.JPG,Laki-Laki,32
145692,R.M. A. SYARIF HIDAYAT,JAKARTA SELATAN,PARTAI BERKARYA,5,Screenshot_2.png,Laki-Laki,32
150742,AHMAD ADLY FAYRUZ,JAKARTA SELATAN,Partai NasDem,5,fto.jpg,Laki-Laki,32
163641,"GADIS RATNASARI J. SJAHRIR, S.H., MCL",JAKARTA SELATAN,Persatuan Indonesia,5,GADIS.jpg,Perempuan,32
187195,"ZAINUL ARIFIN, SHI, MH",BANYUMAS,Partai Persatuan pembangunan,5,"ZAINUL ARIFIN, SHI, MH.jpg",Laki-Laki,32
202752,"SUMINAH, S.Ag",SEMARANG,Partai Keadilan Sejahtera,5,SUMINAH.jpeg,Perempuan,32
244538,"ADE WARDANA, S.E",KOTA SEMARANG,Partai Golongan Karya,5,8.Pas Foto 4X6  JADI.jpg,Laki-Laki,32
278221,IKA PUTRI ANGAJAYA,KOTA SEMARANG,PARTAI DEMOKRAT,5,IKA PUTRI ANGAJAYA.jpg,Perempuan,32
287934,ANI FITRIYANI,KOTA DEPOK,Partai Bulan Bintang,5,FOTO REZKA.jpeg,Perempuan,32
296160,"DR. GIDION STEVEN HUTAGALUNG, SH, S.TH, MA",KOTA TANGERANG SELATAN,PARTAI GERAKAN INDONESIA RAYA,5,FOTO GIDION_0001.jpg,Laki-Laki,32
69934,"WIDYA KUMALA DJOHANSJAH TAY HUI HUAN, ST",KOTA SEMARANG,Partai Solidaritas Indonesia,6,FOTO.jpg,Perempuan,32
78277,"JOHAN ALBERT KNEEFEL, SE.,MM",JAKARTA PUSAT,Persatuan Indonesia,6,PHOTO_001.jpg,Laki-Laki,32
94242,RATNA YUSTISIA PURWANINGTYAS,JAKARTA SELATAN,Partai NasDem,6,Foto.jpg,Perempuan,32
119192,"TRIPRASODJO SETYOTOMO, ST",KOTA SEMARANG,PARTAI AMANAT NASIONAL,6,PUTIH.jpg,Laki-Laki,32
119414,AL DILA MAUDINA,JAKARTA SELATAN,Partai Kebangkitan Bangsa,6,E-FOTO-AL DILA MAUDINA_JATENG I.jpg,Perempuan,32
171796,"H. SUGENG SETIA, SE",KOTA SEMARANG,Partai Keadilan Sejahtera,6,Sugeng-Setia.jpeg,Laki-Laki,32
246544,ERY CAHYANINGRUM,JAKARTA SELATAN,PARTAI GERAKAN INDONESIA RAYA,6,FOTO ERRY.jpg,Perempuan,32
263558,PARAMITA KUSUMASTUTI,KENDAL,Partai Persatuan pembangunan,6,PARAMITA KUSUMASTUTI.jpg,Perempuan,32
272349,MEUTIA DEWI,KUDUS,PARTAI BERKARYA,6,Screenshot_4.jpg,Perempuan,32
278626,SOFIA,JAKARTA TIMUR,PARTAI DEMOKRAT,6,sofia.jpg,Perempuan,32
278738,PINILIH PANGESTININGRUM,JAKARTA TIMUR,Partai Golongan Karya,6,FOTO PAS 4X6.jpg,Perempuan,32
285038,Dr. MARGARETA MARIA SINTORINI,JAKARTA PUSAT,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,FOTO.JPG,Perempuan,32
68594,THOMY E. WATTIMENA,MALUKU TENGAH,Partai Solidaritas Indonesia,7,3. Pass Photo 4x6.jpg,Laki-Laki,32
77853,BAMBANG WIRAHYOSO,KOTA BANDUNG,Partai Kebangkitan Bangsa,7,E-FOTO_BAMBANG WIRAHYOSO_JATENG I.jpg,Laki-Laki,32
81257,"HANS CHRISTIAN HOSMAN, S.AB",JAKARTA BARAT,Partai NasDem,7,Pass Foto.jpg,Laki-Laki,32
121602,"IDA NUR KHASANAH, S.kom",SEMARANG,Persatuan Indonesia,7,IDA 001.jpg,Perempuan,32
193912,NUR YULIANTO,SEMARANG,Partai Keadilan Sejahtera,7,NUR YULIANTO.jpeg,Laki-Laki,32
200506,JUBAEDAH,JAKARTA UTARA,PARTAI GERAKAN INDONESIA RAYA,7,PASS.jpg,Perempuan,32
263224,SITI ANISSA TRI HAPSARI,JAKARTA SELATAN,PARTAI BERKARYA,7,Capture 28.JPG,Perempuan,32
263807,DICO M GANINDUTO,JAKARTA SELATAN,Partai Golongan Karya,7,8 DICO MAHTADO GANINDUTO_PASFOTO 4X6.JPG,Laki-Laki,32
285203,WIDIA NINGSIH,PEMALANG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7,FOTO.jpg,Perempuan,32
296003,"DHIAS RANGGA ANANTA, S,Kom",JAKARTA TIMUR,PARTAI AMANAT NASIONAL,7,IMG_9709.JPG,Laki-Laki,32
298817,IMANUEL ANTON NIKIYULUN,KOTA SEMARANG,PARTAI DEMOKRAT,7,IMANUEL ANTON NIKIYULUN.jpg,Laki-Laki,32
300558,RIKA ARYASARI SUHARDI,JAKARTA PUSAT,Partai Persatuan pembangunan,7,RIKA ARYASARI SUHARDI.jpg,Perempuan,32
31286,"BAMBANG PERMADI, S.Kom",KOTA SEMARANG,Partai Solidaritas Indonesia,8,foto.jpg,Laki-Laki,32
35614,YULIUS SETIARTO,JAKARTA SELATAN,PARTAI DEMOKRASI INDONESIA PERJUANGAN,8,FOTO.JPG,Laki-Laki,32
97759,ANISSA HADI ASTUTY,KOTA SEMARANG,PARTAI AMANAT NASIONAL,8,anisa jateng 1.jpg,Perempuan,32
99640,"R AYUB EDY PURNOMO, DRS, M.M",KOTA SEMARANG,Partai NasDem,8,FOTO.jpg,Laki-Laki,32
102060,"GIRI BASUKI, SH",KOTA DEPOK,PARTAI GERAKAN INDONESIA RAYA,8,pas photo GIRI.jpg,Laki-Laki,32
118350,EUIS LAELATUSSA'ADAH,KARAWANG,Partai Kebangkitan Bangsa,8,E-FOTO_EUIS LAELATUSSA'ADAH_JATENG I.jpg,Perempuan,32
121770,H. AGUS PRIYANTO,KOTA SEMARANG,Persatuan Indonesia,8,PHOTO_001.jpg,Laki-Laki,32
138644,"H.WINDU SUKO BASUKI, SH",KOTA SEMARANG,PARTAI DEMOKRAT,8,"H.WINDU SUKO BASUKI, SH.jpg",Laki-Laki,32
